country	Lat	Long	date	Number of COVID-19 related deaths
Argentina	-38.4161	-63.6167	4/15/20	111
Argentina	-38.4161	-63.6167	4/16/20	115
Argentina	-38.4161	-63.6167	4/2/20	36
Argentina	-38.4161	-63.6167	4/3/20	39
Argentina	-38.4161	-63.6167	4/4/20	43
Argentina	-38.4161	-63.6167	4/5/20	44
Argentina	-38.4161	-63.6167	4/6/20	48
Argentina	-38.4161	-63.6167	4/7/20	56
Argentina	-38.4161	-63.6167	4/8/20	63
Argentina	-38.4161	-63.6167	4/9/20	72
Armenia	40.0691	45.0382	1/22/20	0
Armenia	40.0691	45.0382	1/23/20	0
Armenia	40.0691	45.0382	1/24/20	0
Armenia	40.0691	45.0382	1/25/20	0
Armenia	40.0691	45.0382	1/26/20	0
Armenia	40.0691	45.0382	1/27/20	0
Armenia	40.0691	45.0382	1/28/20	0
Armenia	40.0691	45.0382	1/29/20	0
Armenia	40.0691	45.0382	1/30/20	0
Armenia	40.0691	45.0382	1/31/20	0
Armenia	40.0691	45.0382	2/1/20	0
Armenia	40.0691	45.0382	2/10/20	0
Armenia	40.0691	45.0382	2/11/20	0
Armenia	40.0691	45.0382	2/12/20	0
Armenia	40.0691	45.0382	2/13/20	0
Armenia	40.0691	45.0382	2/14/20	0
Armenia	40.0691	45.0382	2/15/20	0
Armenia	40.0691	45.0382	2/16/20	0
Armenia	40.0691	45.0382	2/17/20	0
Armenia	40.0691	45.0382	2/18/20	0
Armenia	40.0691	45.0382	2/19/20	0
Armenia	40.0691	45.0382	2/2/20	0
Armenia	40.0691	45.0382	2/20/20	0
Armenia	40.0691	45.0382	2/21/20	0
Armenia	40.0691	45.0382	2/22/20	0
Armenia	40.0691	45.0382	2/23/20	0
Armenia	40.0691	45.0382	2/24/20	0
Armenia	40.0691	45.0382	2/25/20	0
Armenia	40.0691	45.0382	2/26/20	0
Armenia	40.0691	45.0382	2/27/20	0
Armenia	40.0691	45.0382	2/28/20	0
Armenia	40.0691	45.0382	2/29/20	0
Armenia	40.0691	45.0382	2/3/20	0
Armenia	40.0691	45.0382	2/4/20	0
Armenia	40.0691	45.0382	2/5/20	0
Armenia	40.0691	45.0382	2/6/20	0
Armenia	40.0691	45.0382	2/7/20	0
Armenia	40.0691	45.0382	2/8/20	0
Armenia	40.0691	45.0382	2/9/20	0
Armenia	40.0691	45.0382	3/1/20	0
Armenia	40.0691	45.0382	3/10/20	0
Armenia	40.0691	45.0382	3/11/20	0
Armenia	40.0691	45.0382	3/12/20	0
Armenia	40.0691	45.0382	3/13/20	0
Armenia	40.0691	45.0382	3/14/20	0
Armenia	40.0691	45.0382	3/15/20	0
Armenia	40.0691	45.0382	3/16/20	0
Armenia	40.0691	45.0382	3/17/20	0
Armenia	40.0691	45.0382	3/18/20	0
Armenia	40.0691	45.0382	3/19/20	0
Armenia	40.0691	45.0382	3/2/20	0
Armenia	40.0691	45.0382	3/20/20	0
Armenia	40.0691	45.0382	3/21/20	0
Armenia	40.0691	45.0382	3/22/20	0
Armenia	40.0691	45.0382	3/23/20	0
Armenia	40.0691	45.0382	3/24/20	0
Armenia	40.0691	45.0382	3/25/20	0
Armenia	40.0691	45.0382	3/26/20	1
Armenia	40.0691	45.0382	3/27/20	1
Armenia	40.0691	45.0382	3/28/20	1
Armenia	40.0691	45.0382	3/29/20	3
Armenia	40.0691	45.0382	3/3/20	0
Armenia	40.0691	45.0382	3/30/20	3
Armenia	40.0691	45.0382	3/31/20	3
Armenia	40.0691	45.0382	3/4/20	0
Armenia	40.0691	45.0382	3/5/20	0
Armenia	40.0691	45.0382	3/6/20	0
Armenia	40.0691	45.0382	3/7/20	0
Armenia	40.0691	45.0382	3/8/20	0
Armenia	40.0691	45.0382	3/9/20	0
Armenia	40.0691	45.0382	4/1/20	4
Armenia	40.0691	45.0382	4/10/20	12
Armenia	40.0691	45.0382	4/11/20	13
Armenia	40.0691	45.0382	4/12/20	13
Armenia	40.0691	45.0382	4/13/20	14
Armenia	40.0691	45.0382	4/14/20	16
Armenia	40.0691	45.0382	4/15/20	17
Armenia	40.0691	45.0382	4/16/20	18
Armenia	40.0691	45.0382	4/2/20	7
Armenia	40.0691	45.0382	4/3/20	7
Armenia	40.0691	45.0382	4/4/20	7
Armenia	40.0691	45.0382	4/5/20	7
Armenia	40.0691	45.0382	4/6/20	8
Armenia	40.0691	45.0382	4/7/20	8
Armenia	40.0691	45.0382	4/8/20	9
Armenia	40.0691	45.0382	4/9/20	10
Australia	-33.8688	151.2093	1/22/20	0
Australia	-33.8688	151.2093	1/23/20	0
Australia	-33.8688	151.2093	1/24/20	0
Australia	-33.8688	151.2093	1/25/20	0
Australia	-33.8688	151.2093	1/26/20	0
Australia	-33.8688	151.2093	1/27/20	0
Australia	-33.8688	151.2093	1/28/20	0
Australia	-33.8688	151.2093	1/29/20	0
Australia	-33.8688	151.2093	1/30/20	0
Australia	-33.8688	151.2093	1/31/20	0
Australia	-33.8688	151.2093	2/1/20	0
Australia	-33.8688	151.2093	2/10/20	0
Australia	-33.8688	151.2093	2/11/20	0
Australia	-33.8688	151.2093	2/12/20	0
Australia	-33.8688	151.2093	2/13/20	0
Australia	-33.8688	151.2093	2/14/20	0
Australia	-33.8688	151.2093	2/15/20	0
Australia	-33.8688	151.2093	2/16/20	0
Australia	-33.8688	151.2093	2/17/20	0
Australia	-33.8688	151.2093	2/18/20	0
Australia	-33.8688	151.2093	2/19/20	0
Australia	-33.8688	151.2093	2/2/20	0
Australia	-33.8688	151.2093	2/20/20	0
Australia	-33.8688	151.2093	2/21/20	0
Australia	-33.8688	151.2093	2/22/20	0
Australia	-33.8688	151.2093	2/23/20	0
Australia	-33.8688	151.2093	2/24/20	0
Australia	-33.8688	151.2093	2/25/20	0
Australia	-33.8688	151.2093	2/26/20	0
Australia	-33.8688	151.2093	2/27/20	0
Australia	-33.8688	151.2093	2/28/20	0
Australia	-33.8688	151.2093	2/29/20	0
Australia	-33.8688	151.2093	2/3/20	0
Australia	-33.8688	151.2093	2/4/20	0
Australia	-33.8688	151.2093	2/5/20	0
Australia	-33.8688	151.2093	2/6/20	0
Australia	-33.8688	151.2093	2/7/20	0
Australia	-33.8688	151.2093	2/8/20	0
Australia	-33.8688	151.2093	2/9/20	0
Australia	-33.8688	151.2093	3/1/20	1
Australia	-33.8688	151.2093	3/10/20	3
Australia	-33.8688	151.2093	3/11/20	3
Australia	-33.8688	151.2093	3/12/20	3
Australia	-33.8688	151.2093	3/13/20	3
Australia	-33.8688	151.2093	3/14/20	3
Australia	-33.8688	151.2093	3/15/20	3
Australia	-33.8688	151.2093	3/16/20	3
Australia	-33.8688	151.2093	3/17/20	5
Australia	-33.8688	151.2093	3/18/20	6
Australia	-33.8688	151.2093	3/19/20	6
Australia	-33.8688	151.2093	3/2/20	1
Australia	-33.8688	151.2093	3/20/20	7
Australia	-33.8688	151.2093	3/21/20	7
Australia	-33.8688	151.2093	3/22/20	7
Australia	-33.8688	151.2093	3/23/20	7
Australia	-33.8688	151.2093	3/24/20	8
Australia	-33.8688	151.2093	3/25/20	8
Australia	-33.8688	151.2093	3/26/20	13
Australia	-33.8688	151.2093	3/27/20	13
Australia	-33.8688	151.2093	3/28/20	14
Australia	-33.8688	151.2093	3/29/20	16
Australia	-33.8688	151.2093	3/3/20	1
Australia	-33.8688	151.2093	3/30/20	17
Australia	-33.8688	151.2093	3/31/20	18
Australia	-33.8688	151.2093	3/4/20	2
Australia	-33.8688	151.2093	3/5/20	2
Australia	-33.8688	151.2093	3/6/20	2
Australia	-33.8688	151.2093	3/7/20	2
Australia	-33.8688	151.2093	3/8/20	3
Australia	-33.8688	151.2093	3/9/20	3
Australia	-33.8688	151.2093	4/1/20	20
Australia	-33.8688	151.2093	4/10/20	54
Australia	-33.8688	151.2093	4/11/20	57
Australia	-33.8688	151.2093	4/12/20	60
Australia	-33.8688	151.2093	4/13/20	61
Australia	-33.8688	151.2093	4/14/20	62
Australia	-33.8688	151.2093	4/15/20	63
Australia	-33.8688	151.2093	4/16/20	63
Australia	-33.8688	151.2093	4/2/20	24
Australia	-33.8688	151.2093	4/3/20	28
Australia	-33.8688	151.2093	4/4/20	30
Australia	-33.8688	151.2093	4/5/20	35
Australia	-33.8688	151.2093	4/6/20	40
Australia	-33.8688	151.2093	4/7/20	45
Australia	-33.8688	151.2093	4/8/20	50
Australia	-33.8688	151.2093	4/9/20	51
Austria	47.5162	14.5501	1/22/20	0
Austria	47.5162	14.5501	1/23/20	0
Austria	47.5162	14.5501	1/24/20	0
Austria	47.5162	14.5501	1/25/20	0
Austria	47.5162	14.5501	1/26/20	0
Austria	47.5162	14.5501	1/27/20	0
Austria	47.5162	14.5501	1/28/20	0
Austria	47.5162	14.5501	1/29/20	0
Austria	47.5162	14.5501	1/30/20	0
Austria	47.5162	14.5501	1/31/20	0
Austria	47.5162	14.5501	2/1/20	0
Austria	47.5162	14.5501	2/10/20	0
Austria	47.5162	14.5501	2/11/20	0
Austria	47.5162	14.5501	2/12/20	0
Austria	47.5162	14.5501	2/13/20	0
Austria	47.5162	14.5501	2/14/20	0
Austria	47.5162	14.5501	2/15/20	0
Austria	47.5162	14.5501	2/16/20	0
Austria	47.5162	14.5501	2/17/20	0
Austria	47.5162	14.5501	2/18/20	0
Austria	47.5162	14.5501	2/19/20	0
Austria	47.5162	14.5501	2/2/20	0
Austria	47.5162	14.5501	2/20/20	0
Austria	47.5162	14.5501	2/21/20	0
Austria	47.5162	14.5501	2/22/20	0
Austria	47.5162	14.5501	2/23/20	0
Austria	47.5162	14.5501	2/24/20	0
Austria	47.5162	14.5501	2/25/20	0
Austria	47.5162	14.5501	2/26/20	0
Austria	47.5162	14.5501	2/27/20	0
Austria	47.5162	14.5501	2/28/20	0
Austria	47.5162	14.5501	2/29/20	0
Austria	47.5162	14.5501	2/3/20	0
Austria	47.5162	14.5501	2/4/20	0
Austria	47.5162	14.5501	2/5/20	0
Austria	47.5162	14.5501	2/6/20	0
Austria	47.5162	14.5501	2/7/20	0
Austria	47.5162	14.5501	2/8/20	0
Austria	47.5162	14.5501	2/9/20	0
Austria	47.5162	14.5501	3/1/20	0
Austria	47.5162	14.5501	3/10/20	0
Austria	47.5162	14.5501	3/11/20	0
Austria	47.5162	14.5501	3/12/20	1
Austria	47.5162	14.5501	3/13/20	1
Austria	47.5162	14.5501	3/14/20	1
Austria	47.5162	14.5501	3/15/20	1
Austria	47.5162	14.5501	3/16/20	3
Austria	47.5162	14.5501	3/17/20	3
Austria	47.5162	14.5501	3/18/20	4
Austria	47.5162	14.5501	3/19/20	6
Austria	47.5162	14.5501	3/2/20	0
Austria	47.5162	14.5501	3/20/20	6
Austria	47.5162	14.5501	3/21/20	8
Austria	47.5162	14.5501	3/22/20	16
Austria	47.5162	14.5501	3/23/20	21
Austria	47.5162	14.5501	3/24/20	28
Austria	47.5162	14.5501	3/25/20	30
Austria	47.5162	14.5501	3/26/20	49
Austria	47.5162	14.5501	3/27/20	58
Austria	47.5162	14.5501	3/28/20	68
Austria	47.5162	14.5501	3/29/20	86
Austria	47.5162	14.5501	3/3/20	0
Austria	47.5162	14.5501	3/30/20	108
Austria	47.5162	14.5501	3/31/20	128
Austria	47.5162	14.5501	3/4/20	0
Austria	47.5162	14.5501	3/5/20	0
Austria	47.5162	14.5501	3/6/20	0
Austria	47.5162	14.5501	3/7/20	0
Austria	47.5162	14.5501	3/8/20	0
Austria	47.5162	14.5501	3/9/20	0
Austria	47.5162	14.5501	4/1/20	146
Austria	47.5162	14.5501	4/10/20	319
Austria	47.5162	14.5501	4/11/20	337
Austria	47.5162	14.5501	4/12/20	350
Austria	47.5162	14.5501	4/13/20	368
Austria	47.5162	14.5501	4/14/20	384
Austria	47.5162	14.5501	4/15/20	393
Austria	47.5162	14.5501	4/16/20	410
Austria	47.5162	14.5501	4/2/20	158
Austria	47.5162	14.5501	4/3/20	168
Austria	47.5162	14.5501	4/4/20	186
Austria	47.5162	14.5501	4/5/20	204
Austria	47.5162	14.5501	4/6/20	220
Austria	47.5162	14.5501	4/7/20	243
Austria	47.5162	14.5501	4/8/20	273
Austria	47.5162	14.5501	4/9/20	295
Azerbaijan	40.1431	47.5769	1/22/20	0
Azerbaijan	40.1431	47.5769	1/23/20	0
Azerbaijan	40.1431	47.5769	1/24/20	0
Azerbaijan	40.1431	47.5769	1/25/20	0
Azerbaijan	40.1431	47.5769	1/26/20	0
Azerbaijan	40.1431	47.5769	1/27/20	0
Azerbaijan	40.1431	47.5769	1/28/20	0
Azerbaijan	40.1431	47.5769	1/29/20	0
Azerbaijan	40.1431	47.5769	1/30/20	0
Azerbaijan	40.1431	47.5769	1/31/20	0
Azerbaijan	40.1431	47.5769	2/1/20	0
Azerbaijan	40.1431	47.5769	2/10/20	0
Azerbaijan	40.1431	47.5769	2/11/20	0
Azerbaijan	40.1431	47.5769	2/12/20	0
Azerbaijan	40.1431	47.5769	2/13/20	0
Azerbaijan	40.1431	47.5769	2/14/20	0
Azerbaijan	40.1431	47.5769	2/15/20	0
Azerbaijan	40.1431	47.5769	2/16/20	0
Azerbaijan	40.1431	47.5769	2/17/20	0
Azerbaijan	40.1431	47.5769	2/18/20	0
Azerbaijan	40.1431	47.5769	2/19/20	0
Azerbaijan	40.1431	47.5769	2/2/20	0
Azerbaijan	40.1431	47.5769	2/20/20	0
Azerbaijan	40.1431	47.5769	2/21/20	0
Azerbaijan	40.1431	47.5769	2/22/20	0
Azerbaijan	40.1431	47.5769	2/23/20	0
Azerbaijan	40.1431	47.5769	2/24/20	0
Azerbaijan	40.1431	47.5769	2/25/20	0
Azerbaijan	40.1431	47.5769	2/26/20	0
Azerbaijan	40.1431	47.5769	2/27/20	0
Azerbaijan	40.1431	47.5769	2/28/20	0
Azerbaijan	40.1431	47.5769	2/29/20	0
Azerbaijan	40.1431	47.5769	2/3/20	0
Azerbaijan	40.1431	47.5769	2/4/20	0
Azerbaijan	40.1431	47.5769	2/5/20	0
Azerbaijan	40.1431	47.5769	2/6/20	0
Azerbaijan	40.1431	47.5769	2/7/20	0
Azerbaijan	40.1431	47.5769	2/8/20	0
Azerbaijan	40.1431	47.5769	2/9/20	0
Azerbaijan	40.1431	47.5769	3/1/20	0
Azerbaijan	40.1431	47.5769	3/10/20	0
Azerbaijan	40.1431	47.5769	3/11/20	0
Azerbaijan	40.1431	47.5769	3/12/20	0
Azerbaijan	40.1431	47.5769	3/13/20	1
Azerbaijan	40.1431	47.5769	3/14/20	1
Azerbaijan	40.1431	47.5769	3/15/20	1
Azerbaijan	40.1431	47.5769	3/16/20	1
Azerbaijan	40.1431	47.5769	3/17/20	1
Azerbaijan	40.1431	47.5769	3/18/20	1
Azerbaijan	40.1431	47.5769	3/19/20	1
Azerbaijan	40.1431	47.5769	3/2/20	0
Azerbaijan	40.1431	47.5769	3/20/20	1
Azerbaijan	40.1431	47.5769	3/21/20	1
Azerbaijan	40.1431	47.5769	3/22/20	1
Azerbaijan	40.1431	47.5769	3/23/20	1
Azerbaijan	40.1431	47.5769	3/24/20	1
Azerbaijan	40.1431	47.5769	3/25/20	2
Azerbaijan	40.1431	47.5769	3/26/20	3
Azerbaijan	40.1431	47.5769	3/27/20	3
Azerbaijan	40.1431	47.5769	3/28/20	4
Azerbaijan	40.1431	47.5769	3/29/20	4
Azerbaijan	40.1431	47.5769	3/3/20	0
Azerbaijan	40.1431	47.5769	3/30/20	4
Azerbaijan	40.1431	47.5769	3/31/20	5
Azerbaijan	40.1431	47.5769	3/4/20	0
Azerbaijan	40.1431	47.5769	3/5/20	0
Azerbaijan	40.1431	47.5769	3/6/20	0
Azerbaijan	40.1431	47.5769	3/7/20	0
Azerbaijan	40.1431	47.5769	3/8/20	0
Azerbaijan	40.1431	47.5769	3/9/20	0
Azerbaijan	40.1431	47.5769	4/1/20	5
Azerbaijan	40.1431	47.5769	4/10/20	10
Azerbaijan	40.1431	47.5769	4/11/20	11
Azerbaijan	40.1431	47.5769	4/12/20	11
Azerbaijan	40.1431	47.5769	4/13/20	12
Azerbaijan	40.1431	47.5769	4/14/20	13
Azerbaijan	40.1431	47.5769	4/15/20	13
Azerbaijan	40.1431	47.5769	4/16/20	15
Azerbaijan	40.1431	47.5769	4/2/20	5
Azerbaijan	40.1431	47.5769	4/3/20	5
Azerbaijan	40.1431	47.5769	4/4/20	5
Azerbaijan	40.1431	47.5769	4/5/20	7
Azerbaijan	40.1431	47.5769	4/6/20	7
Azerbaijan	40.1431	47.5769	4/7/20	8
Azerbaijan	40.1431	47.5769	4/8/20	8
Azerbaijan	40.1431	47.5769	4/9/20	9
Bahamas	25.0343	-77.3963	1/22/20	0
Bahamas	25.0343	-77.3963	1/23/20	0
Bahamas	25.0343	-77.3963	1/24/20	0
Bahamas	25.0343	-77.3963	1/25/20	0
Bahamas	25.0343	-77.3963	1/26/20	0
Bahamas	25.0343	-77.3963	1/27/20	0
Bahamas	25.0343	-77.3963	1/28/20	0
Bahamas	25.0343	-77.3963	1/29/20	0
Bahamas	25.0343	-77.3963	1/30/20	0
Bahamas	25.0343	-77.3963	1/31/20	0
Bahamas	25.0343	-77.3963	2/1/20	0
Bahamas	25.0343	-77.3963	2/10/20	0
Bahamas	25.0343	-77.3963	2/11/20	0
Bahamas	25.0343	-77.3963	2/12/20	0
Bahamas	25.0343	-77.3963	2/13/20	0
Bahamas	25.0343	-77.3963	2/14/20	0
Bahamas	25.0343	-77.3963	2/15/20	0
Bahamas	25.0343	-77.3963	2/16/20	0
Bahamas	25.0343	-77.3963	2/17/20	0
Bahamas	25.0343	-77.3963	2/18/20	0
Bahamas	25.0343	-77.3963	2/19/20	0
Bahamas	25.0343	-77.3963	2/2/20	0
Bahamas	25.0343	-77.3963	2/20/20	0
Bahamas	25.0343	-77.3963	2/21/20	0
Bahamas	25.0343	-77.3963	2/22/20	0
Bahamas	25.0343	-77.3963	2/23/20	0
Bahamas	25.0343	-77.3963	2/24/20	0
Bahamas	25.0343	-77.3963	2/25/20	0
Bahamas	25.0343	-77.3963	2/26/20	0
Bahamas	25.0343	-77.3963	2/27/20	0
Bahamas	25.0343	-77.3963	2/28/20	0
Bahamas	25.0343	-77.3963	2/29/20	0
Bahamas	25.0343	-77.3963	2/3/20	0
Bahamas	25.0343	-77.3963	2/4/20	0
Bahamas	25.0343	-77.3963	2/5/20	0
Bahamas	25.0343	-77.3963	2/6/20	0
Bahamas	25.0343	-77.3963	2/7/20	0
Bahamas	25.0343	-77.3963	2/8/20	0
Bahamas	25.0343	-77.3963	2/9/20	0
Bahamas	25.0343	-77.3963	3/1/20	0
Bahamas	25.0343	-77.3963	3/10/20	0
Bahamas	25.0343	-77.3963	3/11/20	0
Bahamas	25.0343	-77.3963	3/12/20	0
Bahamas	25.0343	-77.3963	3/13/20	0
Bahamas	25.0343	-77.3963	3/14/20	0
Bahamas	25.0343	-77.3963	3/15/20	0
Bahamas	25.0343	-77.3963	3/16/20	0
Bahamas	25.0343	-77.3963	3/17/20	0
Bahamas	25.0343	-77.3963	3/18/20	0
Bahamas	25.0343	-77.3963	3/19/20	0
Bahamas	25.0343	-77.3963	3/2/20	0
Bahamas	25.0343	-77.3963	3/20/20	0
Bahamas	25.0343	-77.3963	3/21/20	0
Bahamas	25.0343	-77.3963	3/22/20	0
Bahamas	25.0343	-77.3963	3/23/20	0
Bahamas	25.0343	-77.3963	3/24/20	0
Bahamas	25.0343	-77.3963	3/25/20	0
Bahamas	25.0343	-77.3963	3/26/20	0
Bahamas	25.0343	-77.3963	3/27/20	0
Bahamas	25.0343	-77.3963	3/28/20	0
Bahamas	25.0343	-77.3963	3/29/20	0
Bahamas	25.0343	-77.3963	3/3/20	0
Bahamas	25.0343	-77.3963	3/30/20	0
Bahamas	25.0343	-77.3963	3/31/20	0
Bahamas	25.0343	-77.3963	3/4/20	0
Bahamas	25.0343	-77.3963	3/5/20	0
Bahamas	25.0343	-77.3963	3/6/20	0
Bahamas	25.0343	-77.3963	3/7/20	0
Bahamas	25.0343	-77.3963	3/8/20	0
Bahamas	25.0343	-77.3963	3/9/20	0
Bahamas	25.0343	-77.3963	4/1/20	1
Bahamas	25.0343	-77.3963	4/10/20	8
Bahamas	25.0343	-77.3963	4/11/20	8
Bahamas	25.0343	-77.3963	4/12/20	8
Bahamas	25.0343	-77.3963	4/13/20	8
Bahamas	25.0343	-77.3963	4/14/20	8
Bahamas	25.0343	-77.3963	4/15/20	8
Bahamas	25.0343	-77.3963	4/16/20	8
Bahamas	25.0343	-77.3963	4/2/20	1
Bahamas	25.0343	-77.3963	4/3/20	1
Bahamas	25.0343	-77.3963	4/4/20	4
Bahamas	25.0343	-77.3963	4/5/20	4
Bahamas	25.0343	-77.3963	4/6/20	5
Bahamas	25.0343	-77.3963	4/7/20	6
Bahamas	25.0343	-77.3963	4/8/20	7
Bahamas	25.0343	-77.3963	4/9/20	8
Bahrain	26.0275	50.55	1/22/20	0
Bahrain	26.0275	50.55	1/23/20	0
Bahrain	26.0275	50.55	1/24/20	0
Bahrain	26.0275	50.55	1/25/20	0
Bahrain	26.0275	50.55	1/26/20	0
Bahrain	26.0275	50.55	1/27/20	0
Bahrain	26.0275	50.55	1/28/20	0
Bahrain	26.0275	50.55	1/29/20	0
Bahrain	26.0275	50.55	1/30/20	0
Bahrain	26.0275	50.55	1/31/20	0
Bahrain	26.0275	50.55	2/1/20	0
Bahrain	26.0275	50.55	2/10/20	0
Bahrain	26.0275	50.55	2/11/20	0
Bahrain	26.0275	50.55	2/12/20	0
Bahrain	26.0275	50.55	2/13/20	0
Bahrain	26.0275	50.55	2/14/20	0
Bahrain	26.0275	50.55	2/15/20	0
Bahrain	26.0275	50.55	2/16/20	0
Bahrain	26.0275	50.55	2/17/20	0
Bahrain	26.0275	50.55	2/18/20	0
Bahrain	26.0275	50.55	2/19/20	0
Bahrain	26.0275	50.55	2/2/20	0
Bahrain	26.0275	50.55	2/20/20	0
Bahrain	26.0275	50.55	2/21/20	0
Bahrain	26.0275	50.55	2/22/20	0
Bahrain	26.0275	50.55	2/23/20	0
Bahrain	26.0275	50.55	2/24/20	0
Bahrain	26.0275	50.55	2/25/20	0
Bahrain	26.0275	50.55	2/26/20	0
Bahrain	26.0275	50.55	2/27/20	0
Bahrain	26.0275	50.55	2/28/20	0
Bahrain	26.0275	50.55	2/29/20	0
Bahrain	26.0275	50.55	2/3/20	0
Bahrain	26.0275	50.55	2/4/20	0
Bahrain	26.0275	50.55	2/5/20	0
Bahrain	26.0275	50.55	2/6/20	0
Bahrain	26.0275	50.55	2/7/20	0
Bahrain	26.0275	50.55	2/8/20	0
Bahrain	26.0275	50.55	2/9/20	0
Bahrain	26.0275	50.55	3/1/20	0
Bahrain	26.0275	50.55	3/10/20	0
Bahrain	26.0275	50.55	3/11/20	0
Bahrain	26.0275	50.55	3/12/20	0
Bahrain	26.0275	50.55	3/13/20	0
Bahrain	26.0275	50.55	3/14/20	0
Bahrain	26.0275	50.55	3/15/20	0
Bahrain	26.0275	50.55	3/16/20	1
Bahrain	26.0275	50.55	3/17/20	1
Bahrain	26.0275	50.55	3/18/20	1
Bahrain	26.0275	50.55	3/19/20	1
Bahrain	26.0275	50.55	3/2/20	0
Bahrain	26.0275	50.55	3/20/20	1
Bahrain	26.0275	50.55	3/21/20	1
Bahrain	26.0275	50.55	3/22/20	2
Bahrain	26.0275	50.55	3/23/20	2
Bahrain	26.0275	50.55	3/24/20	3
Bahrain	26.0275	50.55	3/25/20	4
Bahrain	26.0275	50.55	3/26/20	4
Bahrain	26.0275	50.55	3/27/20	4
Bahrain	26.0275	50.55	3/28/20	4
Bahrain	26.0275	50.55	3/29/20	4
Bahrain	26.0275	50.55	3/3/20	0
Bahrain	26.0275	50.55	3/30/20	4
Bahrain	26.0275	50.55	3/31/20	4
Bahrain	26.0275	50.55	3/4/20	0
Bahrain	26.0275	50.55	3/5/20	0
Bahrain	26.0275	50.55	3/6/20	0
Bahrain	26.0275	50.55	3/7/20	0
Bahrain	26.0275	50.55	3/8/20	0
Bahrain	26.0275	50.55	3/9/20	0
Bahrain	26.0275	50.55	4/1/20	4
Bahrain	26.0275	50.55	4/10/20	6
Bahrain	26.0275	50.55	4/11/20	6
Bahrain	26.0275	50.55	4/12/20	6
Bahrain	26.0275	50.55	4/13/20	6
Bahrain	26.0275	50.55	4/14/20	7
Bahrain	26.0275	50.55	4/15/20	7
Bahrain	26.0275	50.55	4/16/20	7
Bahrain	26.0275	50.55	4/2/20	4
Bahrain	26.0275	50.55	4/3/20	4
Bahrain	26.0275	50.55	4/4/20	4
Bahrain	26.0275	50.55	4/5/20	4
Bahrain	26.0275	50.55	4/6/20	4
Bahrain	26.0275	50.55	4/7/20	5
Bahrain	26.0275	50.55	4/8/20	5
Bahrain	26.0275	50.55	4/9/20	5
Bangladesh	23.685	90.3563	1/22/20	0
Bangladesh	23.685	90.3563	1/23/20	0
Bangladesh	23.685	90.3563	1/24/20	0
Bangladesh	23.685	90.3563	1/25/20	0
Bangladesh	23.685	90.3563	1/26/20	0
Bangladesh	23.685	90.3563	1/27/20	0
Bangladesh	23.685	90.3563	1/28/20	0
Bangladesh	23.685	90.3563	1/29/20	0
Bangladesh	23.685	90.3563	1/30/20	0
Bangladesh	23.685	90.3563	1/31/20	0
Bangladesh	23.685	90.3563	2/1/20	0
Bangladesh	23.685	90.3563	2/10/20	0
Bangladesh	23.685	90.3563	2/11/20	0
Bangladesh	23.685	90.3563	2/12/20	0
Bangladesh	23.685	90.3563	2/13/20	0
Bangladesh	23.685	90.3563	2/14/20	0
Bangladesh	23.685	90.3563	2/15/20	0
Bangladesh	23.685	90.3563	2/16/20	0
Bangladesh	23.685	90.3563	2/17/20	0
Bangladesh	23.685	90.3563	2/18/20	0
Bangladesh	23.685	90.3563	2/19/20	0
Bangladesh	23.685	90.3563	2/2/20	0
Bangladesh	23.685	90.3563	2/20/20	0
Bangladesh	23.685	90.3563	2/21/20	0
Bangladesh	23.685	90.3563	2/22/20	0
Bangladesh	23.685	90.3563	2/23/20	0
Bangladesh	23.685	90.3563	2/24/20	0
Bangladesh	23.685	90.3563	2/25/20	0
Bangladesh	23.685	90.3563	2/26/20	0
Bangladesh	23.685	90.3563	2/27/20	0
Bangladesh	23.685	90.3563	2/28/20	0
Bangladesh	23.685	90.3563	2/29/20	0
Bangladesh	23.685	90.3563	2/3/20	0
Bangladesh	23.685	90.3563	2/4/20	0
Bangladesh	23.685	90.3563	2/5/20	0
Bangladesh	23.685	90.3563	2/6/20	0
Bangladesh	23.685	90.3563	2/7/20	0
Bangladesh	23.685	90.3563	2/8/20	0
Bangladesh	23.685	90.3563	2/9/20	0
Bangladesh	23.685	90.3563	3/1/20	0
Bangladesh	23.685	90.3563	3/10/20	0
Bangladesh	23.685	90.3563	3/11/20	0
Bangladesh	23.685	90.3563	3/12/20	0
Bangladesh	23.685	90.3563	3/13/20	0
Bangladesh	23.685	90.3563	3/14/20	0
Bangladesh	23.685	90.3563	3/15/20	0
Bangladesh	23.685	90.3563	3/16/20	0
Bangladesh	23.685	90.3563	3/17/20	0
Bangladesh	23.685	90.3563	3/18/20	1
Bangladesh	23.685	90.3563	3/19/20	1
Bangladesh	23.685	90.3563	3/2/20	0
Bangladesh	23.685	90.3563	3/20/20	1
Bangladesh	23.685	90.3563	3/21/20	2
Bangladesh	23.685	90.3563	3/22/20	2
Bangladesh	23.685	90.3563	3/23/20	3
Bangladesh	23.685	90.3563	3/24/20	4
Bangladesh	23.685	90.3563	3/25/20	5
Bangladesh	23.685	90.3563	3/26/20	5
Bangladesh	23.685	90.3563	3/27/20	5
Bangladesh	23.685	90.3563	3/28/20	5
Bangladesh	23.685	90.3563	3/29/20	5
Bangladesh	23.685	90.3563	3/3/20	0
Bangladesh	23.685	90.3563	3/30/20	5
